checkpoint_collected,checkpoint_planned,checkpoint_status,citation_id,sample_id,question_id,question_text,pool,category,sampling_round,source_title,normalized_url,final_domain,source_type,accessible,published_date,authority_score,relevance_score,freshness_status,accessibility_result,accessibility_detail,accessibility_rule_id,authority_result,authority_detail,authority_rule_id,authority_authors,authority_publishers,relevance_result,relevance_detail,relevance_rule_id,title_coverage,question_coverage,answer_coverage,relevance_evidence_snippet,freshness_result,freshness_detail,freshness_rule_id,freshness_evidence_source,freshness_evidence_dates,frozen_source_date,rule_version
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0018-C04,CQ-S-20260805-C2-Q0018,CQ-Q0018,达人库、灰豚数据、蝉圈圈这类工具有什么区别?,核心池,对比决策问题,core_round_2,蝉圈圈-抖音达人营销全流程管理工具,https://deepnavi.cn/ai-marketing/chan-quan-quan,deepnavi.cn,other,unknown,,,,unknown,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,unknown,page_not_auditable,AUTH-UNKNOWN-NO-PAGE,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0018-C05,CQ-S-20260805-C2-Q0018,CQ-Q0018,达人库、灰豚数据、蝉圈圈这类工具有什么区别?,核心池,对比决策问题,core_round_2,灰豚数据app下载官方_灰豚数据手机版下载 v3.9.24安卓版 - 87G手游网,https://m.87g.com/az/84301.html,m.87g.com,other,pass,2026-08-01,,,pass,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,[],[],pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.277778,0.135498,灰豚数据app下载官方_灰豚数据手机版下载 v3.9.25安卓版 - 87G手游网 灰豚数据app下载官方_灰豚数据手机版下载 v3.9.25安卓版 - 87G手游网 商务办公 · 软件 首页 游戏 应用 排行 专区 礼包 攻略 资讯 视频 游戏 资讯 攻略 礼包 专区 返回 商务办公> 灰豚数据手机版 聊天社交 影音播放 摄影美化 新闻阅读 旅游出行 金融理财 游戏辅助 购物支付 商务办公 学习教育 实用工具 生活服务 运动健身 医疗健康 儿童亲子 汽车服务 灰豚数据手机版,pass,within_12_months,FRESH-PASS-WINDOW,page_explicit,"[""2026-05-01"",""2026-06-01"",""2026-06-04"",""2026-08-07""]",2026-08-01,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0018-C06,CQ-S-20260805-C2-Q0018,CQ-Q0018,达人库、灰豚数据、蝉圈圈这类工具有什么区别?,核心池,对比决策问题,core_round_2,"全网爆款监测工具大PK!灰豚数据VS千瓜数据VS新红,25年哪个更适合小红书带货人?-代运营-淘宝好物网",https://goods.taobao.com/t/daiyunying_16960/52a270b3af5041e3bc48db80c3496122.html,goods.taobao.com,other,pass,2025-09-08,,,pass,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,[],[],pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.388889,0.143337,灰豚数据VS千瓜数据VS新红，25年哪个更适合小红书带货人,pass,within_12_months,FRESH-PASS-WINDOW,page_explicit,"[""2025-09-08""]",2025-09-08,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0018-C07,CQ-S-20260805-C2-Q0018,CQ-Q0018,达人库、灰豚数据、蝉圈圈这类工具有什么区别?,核心池,对比决策问题,core_round_2,巨量星图服务商达人库使用手册-星图营销服务平台,https://xingtu.cn/help-center/facilitator/140777,xingtu.cn,competitor,pass,2024-08-28,,,fail,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,[],[],pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.333333,0.110862,巨量星图服务商达人库使用手册-星图营销服务平台 巨量星图服务商达人库使用手册-星图营销服务平台 服务商平台协议平台规则服务商平台平台规范星广联投服务商招募任务服务商【星图保底+佣金任务】服务商服务商结算帮助中心服务商平台巨量星图服务商达人库使用手册巨量星图服务商达人库使用手册2024-08-28 11:34:32一、服务商达人库是什么,fail,older_than_12_months,FRESH-FAIL-OLD,page_explicit,"[""2024-08-02""]",2024-08-28,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0018-C08,CQ-S-20260805-C2-Q0018,CQ-Q0018,达人库、灰豚数据、蝉圈圈这类工具有什么区别?,核心池,对比决策问题,core_round_2,"小青苔达人营销-达人智能商务,找达人、批量邀约、达人管理一体化达人分销解决方案",https://xqttool.com/,xqttool.com,other,pass,,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,fail,anonymous_thin_content,AUTH-FAIL-ANONYMOUS-THIN,[],[],unknown,content_insufficient,REL-UNKNOWN-CONTENT,0.0,0.0,0.0,小青苔达人营销-达人智能商务，找达人、批量邀约、达人管理一体化达人分销解决方案 小青苔达人营销-达人智能商务，找达人、批量邀约、达人管理一体化达人分销解决方案,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0018-C09,CQ-S-20260805-C2-Q0018,CQ-Q0018,达人库、灰豚数据、蝉圈圈这类工具有什么区别?,核心池,对比决策问题,core_round_2,"电商人必入!达人工具上新,快手/小红书达。还在为找达人、建联慢、数据不准头疼? 「达人工具」全新升级,直接解决电商人找达人的所有痛点👇 📌 核心升级:新增快手、小红书双平台支持 ✅ 1300W+全平台",https://iesdouyin.com/share/video/7628202419810774406,iesdouyin.com,platform_official,unknown,2026-04-13,,,pass,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2026-04-13""]",2026-04-13,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0018-C10,CQ-S-20260805-C2-Q0018,CQ-Q0018,达人库、灰豚数据、蝉圈圈这类工具有什么区别?,核心池,对比决策问题,core_round_2,电商运营怎么查抖音直播带货达人数据与爆款选品?5个技巧用蝉妈妈数据分析平台实操指南_实时_品牌,https://m.sohu.com/a/1037959074_122634602,m.sohu.com,media,unknown,2026-06-17,,,pass,unknown,robots_denied,ACC-UNKNOWN-NO-RETRY,unknown,page_not_auditable,AUTH-UNKNOWN-NO-PAGE,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2026-06-17""]",2026-06-17,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0018-C11,CQ-S-20260805-C2-Q0018,CQ-Q0018,达人库、灰豚数据、蝉圈圈这类工具有什么区别?,核心池,对比决策问题,core_round_2,产品功能介绍,https://support.datech.ai/influx-zh/getting-started/product-features,support.datech.ai,other,unknown,2025-09-09,,,pass,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,unknown,page_not_auditable,AUTH-UNKNOWN-NO-PAGE,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2025-09-09""]",2025-09-09,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0018-C12,CQ-S-20260805-C2-Q0018,CQ-Q0018,达人库、灰豚数据、蝉圈圈这类工具有什么区别?,核心池,对比决策问题,core_round_2,"达人建联工具进入精细化运营阶段,小青苔如何覆盖找达人、邀约和达人管理?_合作_商家_内容",https://m.sohu.com/a/1025499955_122514517,m.sohu.com,media,unknown,2026-05-21,,,pass,unknown,robots_denied,ACC-UNKNOWN-NO-RETRY,unknown,page_not_auditable,AUTH-UNKNOWN-NO-PAGE,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2026-05-21""]",2026-05-21,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0018-C13,CQ-S-20260805-C2-Q0018,CQ-Q0018,达人库、灰豚数据、蝉圈圈这类工具有什么区别?,核心池,对比决策问题,core_round_2,灰豚数据 - 短视频& 直播电商数据分析平台,https://huitun.com/download.html,huitun.com,competitor,pass,,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,[],[],pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.222222,0.034714,灰豚数据 - 短视频&直播电商数据分析平台 灰豚数据 - 短视频&直播电商数据分析平台 首页 资源对接 直播插件下载 加入我们 登录/注册 退出 淘宝直播间插件 淘宝直播日常运营必备高效工具 提供实时直播数据监控，高效便捷的直播管理工具涵盖播前、播中、播后环节，辅助运营智能化操作 插件下载 安装方法 灰豚数据商家版-店透视 直播数据实时监控 直播流量、转化实时监控 直播间涨粉分时统计，商品动销一目了然 直播间营销一键管理 直播间商品批量添加、管理，一键从直播排期中导入 关注卡,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0018-C14,CQ-S-20260805-C2-Q0018,CQ-Q0018,达人库、灰豚数据、蝉圈圈这类工具有什么区别?,核心池,对比决策问题,core_round_2,灰豚数据免费助力短视频带货选品,https://iesdouyin.com/share/video/7591846585815350437,iesdouyin.com,platform_official,unknown,2026-01-05,,,pass,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2026-01-05""]",2026-01-05,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0018-C15,CQ-S-20260805-C2-Q0018,CQ-Q0018,达人库、灰豚数据、蝉圈圈这类工具有什么区别?,核心池,对比决策问题,core_round_2,热度云+灰豚数据账号。热度云和灰豚数据组合买享折扣[庆祝][庆祝] #拍拍2024,https://iesdouyin.com/share/video/7582517418779626801,iesdouyin.com,platform_official,unknown,2025-12-11,,,pass,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2025-12-11""]",2025-12-11,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0018-C16,CQ-S-20260805-C2-Q0018,CQ-Q0018,达人库、灰豚数据、蝉圈圈这类工具有什么区别?,核心池,对比决策问题,core_round_2,灰豚数据 - 短视频& 直播电商数据分析平台,https://huitun.com/about.html,huitun.com,competitor,pass,,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,[],[],pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.222222,0.040314,灰豚数据 - 短视频&直播电商数据分析平台 灰豚数据 - 短视频&直播电商数据分析平台 公司简介 杭州灰豚科技有限公司于2017年5月诞生在美丽的西子湖畔西湖区西溪谷,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0018-C17,CQ-S-20260805-C2-Q0018,CQ-Q0018,达人库、灰豚数据、蝉圈圈这类工具有什么区别?,核心池,对比决策问题,core_round_2,灰豚数据app-官方正版软件2026最新版本免费下载-应用宝官网,https://sj.qq.com/appdetail/com.ht.htdata,sj.qq.com,media,pass,,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,pass,publisher_or_organization_signal,AUTH-PASS-PUBLISHER,[],"[""腾讯应用宝""]",pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.222222,0.106383,灰豚数据app-官方正版软件2026最新版本免费下载-应用宝官网 灰豚数据app-官方正版软件2026最新版本免费下载-应用宝官网应用宝手机版应用宝电脑版Windows版Mac版(Apple芯片)首页软件灰豚数据灰豚数据4.03.7万下载效率办公电脑为手机应用，需先安装腾讯应用宝提供电脑端启动能力，安全可靠，体验超越传统模拟器配置要求10倍加速强强联合 极速引擎与intel合作，比传统模拟器快10倍腾讯安全加持，保护你的隐私4K 240Hz超清画质 超高帧率 极致视觉体验腾讯,unknown,date_conflict_or_future,FRESH-UNKNOWN-CONFLICT,page_explicit,"[""2021-10-01"",""2022-11-02"",""2026-07-02"",""2026-08-07""]",,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0018-C18,CQ-S-20260805-C2-Q0018,CQ-Q0018,达人库、灰豚数据、蝉圈圈这类工具有什么区别?,核心池,对比决策问题,core_round_2,"蝉圈圈—经营你的达人圈,达人合作管理、品效合一全流程管理工具",https://m.kolkoc.com/?channel_id=5135,m.kolkoc.com,official_direct,pass,,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],[],unknown,content_insufficient,REL-UNKNOWN-CONTENT,0.0,0.0,0.0,蝉圈圈—经营你的达人圈，达人合作管理、品效合一全流程管理工具 蝉圈圈—经营你的达人圈，达人合作管理、品效合一全流程管理工具,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0018-C19,CQ-S-20260805-C2-Q0018,CQ-Q0018,达人库、灰豚数据、蝉圈圈这类工具有什么区别?,核心池,对比决策问题,core_round_2,蝉圈圈3.0重磅发布:杜绝无效种草 达人营销助力品牌出圈 _ 驱动中国,https://m.qudong.com/pcarticle/835469,m.qudong.com,other,unknown,,,,unknown,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,unknown,page_not_auditable,AUTH-UNKNOWN-NO-PAGE,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0018-C20,CQ-S-20260805-C2-Q0018,CQ-Q0018,达人库、灰豚数据、蝉圈圈这类工具有什么区别?,核心池,对比决策问题,core_round_2,蝉圈圈产品使用手册,https://chanmamagroup.feishu.cn/wiki/JK6NwF0UTiJ4IFknFwlcu3HlnyX,chanmamagroup.feishu.cn,other,unknown,,,,unknown,unknown,unexpected_http_status,ACC-UNKNOWN-HTTP-OTHER,unknown,page_not_auditable,AUTH-UNKNOWN-NO-PAGE,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0018-C21,CQ-S-20260805-C2-Q0018,CQ-Q0018,达人库、灰豚数据、蝉圈圈这类工具有什么区别?,核心池,对比决策问题,core_round_2,"达人带货全流程追踪利器,以数据赋能品效合一营销 - 蝉圈圈",https://kolkoc.com/news/731.html,kolkoc.com,official_direct,unknown,2025-10-11,,,pass,unknown,transient_or_technical,ACC-UNKNOWN-HTTP5XX,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2025-10-11""]",2025-10-11,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0019-C01,CQ-S-20260805-C2-Q0019,CQ-Q0019,"达人建联软件怎么选,主要看哪些功能?",核心池,对比决策问题,core_round_2,TikTok 达人建联工具怎么选?为什么不一定要绑定店铺 | 达人精灵,https://kolsprite.com/blog/tiktok-influencer-outreach-tool-no-shop-binding,kolsprite.com,other,pass,2026-06-25,,,pass,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,[],"[""KOLSprite""]",pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.6,0.151554,为什么不一定要绑定店铺 | 达人精灵看板选品 找达人 建联 工具 插件MCP博客开店生态资源推荐有礼注册/登录达人精灵/所有文章/TikTok运营/ TikTok 达人建联工具怎么选,pass,within_12_months,FRESH-PASS-WINDOW,page_explicit,"[""2026-06-02""]",2026-06-25,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0019-C02,CQ-S-20260805-C2-Q0019,CQ-Q0019,"达人建联软件怎么选,主要看哪些功能?",核心池,对比决策问题,core_round_2,TikTok达人建联工具怎么选?3个标准帮你少踩90%的坑 - 妙手跨境学院,https://erp.91miaoshou.com/blog/article_4077.html,erp.91miaoshou.com,other,pass,2026-06-30,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,[],[],pass,threshold_match,REL-PASS-THRESHOLD,0.92,0.666667,0.253238,靠这3个标准，少踩90%的坑，附工具推荐 - 妙手跨境学院 TikTok达人建联工具怎么选,unknown,date_conflict_or_future,FRESH-UNKNOWN-CONFLICT,page_explicit,"[""2026-06-03"",""2026-09-03""]",2026-06-30,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0019-C03,CQ-S-20260805-C2-Q0019,CQ-Q0019,"达人建联软件怎么选,主要看哪些功能?",核心池,对比决策问题,core_round_2,TikTok 达人营销工具怎么选?新手卖家和亚马逊卖家要看这 5 个能力 | 达人精灵,https://kolsprite.com/blog/tiktok-influencer-marketing-tool,kolsprite.com,other,pass,2026-07-24,,,pass,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,[],"[""KOLSprite""]",pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.6,0.129534,新手卖家和亚马逊卖家要看这 5 个能力 | 达人精灵看板选品 找达人 建联 工具 插件MCP博客开店生态资源推荐有礼注册/登录达人精灵/所有文章/达人营销/ TikTok 达人营销工具怎么选,pass,within_12_months,FRESH-PASS-WINDOW,page_explicit,"[""2026-07-02""]",2026-07-24,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0019-C04,CQ-S-20260805-C2-Q0019,CQ-Q0019,"达人建联软件怎么选,主要看哪些功能?",核心池,对比决策问题,core_round_2,2026 TikTok跨境电商达人匹配工具测评:数据驱动下的高效建联解决方案解析 - U渠道 - 企业博客,https://cnblogs.com/27online/articles/20360544,cnblogs.com,other,pass,2026-06-07,,,pass,pass,normal_access,ACC-PASS-HTTP2XX,pass,author_and_publisher_signals,AUTH-PASS-DUAL-IDENTITY,"[""U渠道""]","[""博客园""]",pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.2,0.130181,2026 TikTok跨境电商达人匹配工具测评：数据驱动下的高效建联解决方案解析 - U渠道 - 企业博客 2026 TikTok跨境电商达人匹配工具测评：数据驱动下的高效建联解决方案解析 - U渠道 - 企业博客 会员 周边 新闻 博问 闪存 赞助商 Chat2DB 所有博客 当前博客 我的博客 我的园子 账号设置 会员中心 简洁模式 ... 退出登录 注册 登录 U渠道 2026 TikTok跨境电商达人匹配工具测评：数据驱动下的高效建联解决方案解析 一、TikTok跨境,pass,within_12_months,FRESH-PASS-WINDOW,page_explicit,"[""2026-06-07""]",2026-06-07,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0019-C05,CQ-S-20260805-C2-Q0019,CQ-Q0019,"达人建联软件怎么选,主要看哪些功能?",核心池,对比决策问题,core_round_2,Top Influencer Discovery Tools with 10M+ influencer Database,https://influencermarketinghub.com/influencer-discovery-tools,influencermarketinghub.com,other,unknown,2026-07-13,,,pass,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,unknown,page_not_auditable,AUTH-UNKNOWN-NO-PAGE,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2026-07-13""]",2026-07-13,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0019-C06,CQ-S-20260805-C2-Q0019,CQ-Q0019,"达人建联软件怎么选,主要看哪些功能?",核心池,对比决策问题,core_round_2,达人建联工具对比:郑和助手VS蝉哒哒 怎么选更适配_卖家_合作_核心,https://m.sohu.com/a/1020920919_122726190,m.sohu.com,media,unknown,2026-05-11,,,pass,unknown,robots_denied,ACC-UNKNOWN-NO-RETRY,unknown,page_not_auditable,AUTH-UNKNOWN-NO-PAGE,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2026-05-11""]",2026-05-11,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C2-Q0019-C07,CQ-S-20260805-C2-Q0019,CQ-Q0019,"达人建联软件怎么选,主要看哪些功能?",核心池,对比决策问题,core_round_2,2026年TikTok跨境电商寻找带货达人主流平台核心分析_产业观察报-商业新知,https://shangyexinzhi.com/article/32406090.html,shangyexinzhi.com,other,unknown,2026-06-05,,,pass,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,unknown,page_not_auditable,AUTH-UNKNOWN-NO-PAGE,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2026-06-05""]",2026-06-05,CQQ-CITATION-QUALITY-V1-20260807
