audit_id,brand_key,brand_label,sample_id,question_id,excluded_cqq_brand_question,exclusion_reason,recommendation_applicable,mentioned,mention_decision,ambiguous_alias,reviewer_1_recommendation_decision,reviewer_2_recommendation_decision,final_recommendation_decision,recommendation_order,target_rank,third_party_candidate,reviewer_1_advantage_decision,reviewer_2_advantage_decision,final_advantage_decision,evidence_quote,rule_version,notes
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0033,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0033,CQ-Q0033,false,,true,false,absent,false,absent,absent,absent,[],,true,fail,fail,fail,一、抖音国内（抖店/精选联盟/星图）官方工具【优先推荐，合规】,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0034,hotduyun,热度云,CQ-S-20260805-C2-Q0034,CQ-Q0034,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,从达人广场/精选联盟/星图，筛选类目匹配、粉丝画像匹配、有带货产出的达人；不只看粉丝数，重点看互动、成交、内容风格，区分头部/中腰部/素人，优先对标竞品的合作达人。,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0034,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0034,CQ-Q0034,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,从达人广场/精选联盟/星图，筛选类目匹配、粉丝画像匹配、有带货产出的达人；不只看粉丝数，重点看互动、成交、内容风格，区分头部/中腰部/素人，优先对标竞品的合作达人。,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0035,hotduyun,热度云,CQ-S-20260805-C2-Q0035,CQ-Q0035,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0035,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0035,CQ-Q0035,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0036,hotduyun,热度云,CQ-S-20260805-C2-Q0036,CQ-Q0036,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0036,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0036,CQ-Q0036,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0037,hotduyun,热度云,CQ-S-20260805-C2-Q0037,CQ-Q0037,false,,true,false,absent,false,absent,absent,absent,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0037,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0037,CQ-Q0037,false,,true,true,mentioned,false,unclear,unclear,unclear,[],,true,unclear,unclear,unclear,2. 飞瓜智星、蝉妈妈达人CRM,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0038,hotduyun,热度云,CQ-S-20260805-C2-Q0038,CQ-Q0038,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0038,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0038,CQ-Q0038,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0039,hotduyun,热度云,CQ-S-20260805-C2-Q0039,CQ-Q0039,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0039,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0039,CQ-Q0039,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0040,hotduyun,热度云,CQ-S-20260805-C2-Q0040,CQ-Q0040,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0040,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0040,CQ-Q0040,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0041,hotduyun,热度云,CQ-S-20260805-C2-Q0041,CQ-Q0041,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0041,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0041,CQ-Q0041,false,,false,false,unclear,true,not_applicable,not_applicable,not_applicable,[],,true,unclear,unclear,unclear,,CQQ-COMPETITIVE-BRAND-V1-20260807,AMBIGUOUS_BARE_FEIGUA_ALIAS
COMP-hotduyun-CQ-S-20260805-C2-Q0042,hotduyun,热度云,CQ-S-20260805-C2-Q0042,CQ-Q0042,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0042,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0042,CQ-Q0042,false,,false,false,unclear,true,not_applicable,not_applicable,not_applicable,[],,true,unclear,unclear,unclear,,CQQ-COMPETITIVE-BRAND-V1-20260807,AMBIGUOUS_BARE_FEIGUA_ALIAS
COMP-hotduyun-CQ-S-20260805-C2-Q0043,hotduyun,热度云,CQ-S-20260805-C2-Q0043,CQ-Q0043,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0043,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0043,CQ-Q0043,false,,false,true,mentioned,false,not_applicable,not_applicable,not_applicable,[],,true,unclear,unclear,unclear,飞瓜智星、蝉妈妈/蝉圈圈、新榜有数；,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0044,hotduyun,热度云,CQ-S-20260805-C2-Q0044,CQ-Q0044,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0044,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0044,CQ-Q0044,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0045,hotduyun,热度云,CQ-S-20260805-C2-Q0045,CQ-Q0045,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0045,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0045,CQ-Q0045,false,,false,true,mentioned,false,not_applicable,not_applicable,not_applicable,[],,true,unclear,unclear,unclear,抖音 蝉妈妈、飞瓜智星、抖查查 输入竞品店铺/品牌，查看全部带货达人、直播切片、短视频挂车数据,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0046,hotduyun,热度云,CQ-S-20260805-C2-Q0046,CQ-Q0046,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0046,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0046,CQ-Q0046,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0047,hotduyun,热度云,CQ-S-20260805-C2-Q0047,CQ-Q0047,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0047,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0047,CQ-Q0047,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0048,hotduyun,热度云,CQ-S-20260805-C2-Q0048,CQ-Q0048,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0048,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0048,CQ-Q0048,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0049,hotduyun,热度云,CQ-S-20260805-C2-Q0049,CQ-Q0049,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0049,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0049,CQ-Q0049,false,,false,false,unclear,true,not_applicable,not_applicable,not_applicable,[],,true,unclear,unclear,unclear,,CQQ-COMPETITIVE-BRAND-V1-20260807,AMBIGUOUS_BARE_FEIGUA_ALIAS
COMP-hotduyun-CQ-S-20260805-C2-Q0050,hotduyun,热度云,CQ-S-20260805-C2-Q0050,CQ-Q0050,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0050,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0050,CQ-Q0050,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0051,hotduyun,热度云,CQ-S-20260805-C2-Q0051,CQ-Q0051,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0051,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0051,CQ-Q0051,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0052,hotduyun,热度云,CQ-S-20260805-C2-Q0052,CQ-Q0052,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0052,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0052,CQ-Q0052,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0053,hotduyun,热度云,CQ-S-20260805-C2-Q0053,CQ-Q0053,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0053,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0053,CQ-Q0053,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0054,hotduyun,热度云,CQ-S-20260805-C2-Q0054,CQ-Q0054,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0054,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0054,CQ-Q0054,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0055,hotduyun,热度云,CQ-S-20260805-C2-Q0055,CQ-Q0055,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0055,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0055,CQ-Q0055,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0056,hotduyun,热度云,CQ-S-20260805-C2-Q0056,CQ-Q0056,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0056,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0056,CQ-Q0056,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0057,hotduyun,热度云,CQ-S-20260805-C2-Q0057,CQ-Q0057,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0057,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0057,CQ-Q0057,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0058,hotduyun,热度云,CQ-S-20260805-C2-Q0058,CQ-Q0058,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0058,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0058,CQ-Q0058,false,,false,true,mentioned,false,not_applicable,not_applicable,not_applicable,[],,true,unclear,unclear,unclear,不同CRM（飞瓜智星、蝉圈圈、大鱼CRM等）按钮名称略有差异，逻辑一致。,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0059,hotduyun,热度云,CQ-S-20260805-C2-Q0059,CQ-Q0059,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0059,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0059,CQ-Q0059,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0060,hotduyun,热度云,CQ-S-20260805-C2-Q0060,CQ-Q0060,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0060,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0060,CQ-Q0060,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0061,hotduyun,热度云,CQ-S-20260805-C2-Q0061,CQ-Q0061,false,,false,true,mentioned,false,not_applicable,not_applicable,not_applicable,[],,true,pass,unclear,unclear,热度云（热度星选）,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0061,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0061,CQ-Q0061,false,,false,true,mentioned,false,not_applicable,not_applicable,not_applicable,[],,true,unclear,unclear,unclear,飞瓜智星,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0062,hotduyun,热度云,CQ-S-20260805-C2-Q0062,CQ-Q0062,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0062,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0062,CQ-Q0062,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0063,hotduyun,热度云,CQ-S-20260805-C2-Q0063,CQ-Q0063,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0063,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0063,CQ-Q0063,false,,false,false,unclear,true,not_applicable,not_applicable,not_applicable,[],,true,unclear,unclear,unclear,,CQQ-COMPETITIVE-BRAND-V1-20260807,AMBIGUOUS_BARE_FEIGUA_ALIAS
COMP-hotduyun-CQ-S-20260805-C2-Q0064,hotduyun,热度云,CQ-S-20260805-C2-Q0064,CQ-Q0064,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0064,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0064,CQ-Q0064,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0065,hotduyun,热度云,CQ-S-20260805-C2-Q0065,CQ-Q0065,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0065,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0065,CQ-Q0065,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0066,hotduyun,热度云,CQ-S-20260805-C2-Q0066,CQ-Q0066,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0066,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0066,CQ-Q0066,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0067,hotduyun,热度云,CQ-S-20260805-C2-Q0067,CQ-Q0067,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0067,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0067,CQ-Q0067,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0068,hotduyun,热度云,CQ-S-20260805-C2-Q0068,CQ-Q0068,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0068,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0068,CQ-Q0068,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0069,hotduyun,热度云,CQ-S-20260805-C2-Q0069,CQ-Q0069,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0069,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0069,CQ-Q0069,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0070,hotduyun,热度云,CQ-S-20260805-C2-Q0070,CQ-Q0070,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0070,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0070,CQ-Q0070,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0071,hotduyun,热度云,CQ-S-20260805-C2-Q0071,CQ-Q0071,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0071,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0071,CQ-Q0071,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0072,hotduyun,热度云,CQ-S-20260805-C2-Q0072,CQ-Q0072,false,,false,true,mentioned,false,not_applicable,not_applicable,not_applicable,[],,true,pass,unclear,unclear,热度云：流程更细，适合MCN、大代理商；合同、分账、财务模块很强，适合大量商单结算场景。,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0072,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0072,CQ-Q0072,false,,false,true,mentioned,false,not_applicable,not_applicable,not_applicable,[],,true,pass,unclear,unclear,飞瓜智星：上手简单，抖音生态强；达人筛选、商单管理、自动回采直播短视频数据；中小品牌友好，学习成本低。,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0073,hotduyun,热度云,CQ-S-20260805-C2-Q0073,CQ-Q0073,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0073,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0073,CQ-Q0073,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0074,hotduyun,热度云,CQ-S-20260805-C2-Q0074,CQ-Q0074,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0074,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0074,CQ-Q0074,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0075,hotduyun,热度云,CQ-S-20260805-C2-Q0075,CQ-Q0075,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0075,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0075,CQ-Q0075,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0076,hotduyun,热度云,CQ-S-20260805-C2-Q0076,CQ-Q0076,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0076,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0076,CQ-Q0076,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0077,hotduyun,热度云,CQ-S-20260805-C2-Q0077,CQ-Q0077,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C2-Q0077,feigua_zhixing,飞瓜星图,CQ-S-20260805-C2-Q0077,CQ-Q0077,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C2-Q0078,hotduyun,热度云,CQ-S-20260805-C2-Q0078,CQ-Q0078,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
