citation_id,batch_id,sample_id,question_id,source_title,raw_url,normalized_url,final_url,source_group,captured_at,canonical_url,domain,platform_group,authority_class,source_owner,is_bytedance,is_douyin_video,douyin_video_id,question_type_primary,question_type_raw,content_format,content_structure,content_topic,methodology_attribute,owned_account,owned_registry_id,owned_confidence
CIT-R2-Q0033-D1-R1-03,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0033-D1-R1,Q0033,如何使用蝉妈妈分析抖音直播数据？#直播数据分析 #蝉妈妈查数据 #直播数据延迟,https://www.douyin.com/video/7652198326364429395,https://www.douyin.com/video/7652198326364429395,https://www.douyin.com/video/7652198326364429395,other,2026-08-03T06:11:31.971Z,https://www.douyin.com/video/7652198326364429395,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7652198326364429395,工具推荐问题,工具推荐型,视频,教程/操作指南,直播运营,是,,,
CIT-R2-Q0033-D1-R1-04,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0033-D1-R1,Q0033,抖音数据查询工具:免费与付费版本对比测评_账号_分析_完全免费,https://m.sohu.com/a/973860471_122554258,https://m.sohu.com/a/973860471_122554258,https://m.sohu.com/a/973860471_122554258,other,2026-08-03T06:11:31.971Z,https://m.sohu.com/a/973860471_122554258,sohu.com,新闻/门户/自媒体,媒体或自媒体平台,搜狐,否,否,,工具推荐问题,工具推荐型,图文/网页,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0033-D1-R1-05,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0033-D1-R1,Q0033,抖查查 - 抖音电商直播数据分析运营工具,https://deepnavi.cn/ai-ecommerce/dou-cha-cha,https://deepnavi.cn/ai-ecommerce/dou-cha-cha,https://deepnavi.cn/ai-ecommerce/dou-cha-cha,other,2026-08-03T06:11:31.971Z,https://deepnavi.cn/ai-ecommerce/dou-cha-cha,deepnavi.cn,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,工具推荐型,图文/网页,推荐/对比/清单,直播运营,否,,,
CIT-R2-Q0033-D1-R1-06,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0033-D1-R1,Q0033,抖音数据分析工具和平台推荐:免费和付费哪个好?,https://jzl.com/news/douyin-data-4,https://jzl.com/news/douyin-data-4,https://jzl.com/news/douyin-data-4,other,2026-08-03T06:11:31.971Z,https://jzl.com/news/douyin-data-4,jzl.com,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,工具推荐型,图文/网页,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0033-D1-R1-07,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0033-D1-R1,Q0033,2026多账号抖音直播数据分析平台推荐 蝉妈妈千瓜矩阵通对比_矩阵通,https://matrix.newrank.cn/article/article-detail/9023eafac2a84c71,https://matrix.newrank.cn/article/article-detail/9023eafac2a84c71,https://matrix.newrank.cn/article/article-detail/9023eafac2a84c71,other,2026-08-03T06:11:31.971Z,https://matrix.newrank.cn/article/article-detail/9023eafac2a84c71,newrank.cn,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,工具推荐型,图文/网页,推荐/对比/清单,直播运营,否,,,
CIT-R2-Q0033-D1-R1-08,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0033-D1-R1,Q0033,短视频运营核心数据分析平台与关键指标解析,https://www.douyin.com/video/7596305795911546033,https://www.douyin.com/video/7596305795911546033,https://www.douyin.com/video/7596305795911546033,other,2026-08-03T06:11:31.971Z,https://www.douyin.com/video/7596305795911546033,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7596305795911546033,工具推荐问题,工具推荐型,视频,推荐/对比/清单,短视频内容,否,,,
CIT-R2-Q0033-D1-R1-09,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0033-D1-R1,Q0033,干新媒体，9大平台数据分析工具。干新媒体，9大平台数据分析工具你得知道 今天给大家总结了各大新媒体平台数据分析工具，不仅有单个平台专门的数据工具，也有多平台数据工具,https://www.douyin.com/video/7626340967268562534,https://www.douyin.com/video/7626340967268562534,https://www.douyin.com/video/7626340967268562534,other,2026-08-03T06:11:31.971Z,https://www.douyin.com/video/7626340967268562534,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7626340967268562534,工具推荐问题,工具推荐型,视频,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0033-D1-R1-10,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0033-D1-R1,Q0033,求推荐适用于抖音的数据分析工具?_csdn抖音数据分析工具-CSDN博客,https://blog.csdn.net/yjq125931902/article/details/143975213,https://blog.csdn.net/yjq125931902/article/details/143975213,https://blog.csdn.net/yjq125931902/article/details/143975213,other,2026-08-03T06:11:31.971Z,https://blog.csdn.net/yjq125931902/article/details/143975213,csdn.net,社区/博客/问答,UGC/专业社区,外部平台,否,否,,工具推荐问题,工具推荐型,图文/网页,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0033-D1-R1-11,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0033-D1-R1,Q0033,蝉妈妈 - 直播电商数据分析与内容运营工具,https://deepnavi.cn/ai-ecommerce/chan-ma-ma,https://deepnavi.cn/ai-ecommerce/chan-ma-ma,https://deepnavi.cn/ai-ecommerce/chan-ma-ma,other,2026-08-03T06:11:31.971Z,https://deepnavi.cn/ai-ecommerce/chan-ma-ma,deepnavi.cn,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,工具推荐型,图文/网页,推荐/对比/清单,直播运营,否,,,
CIT-R2-Q0033-D1-R1-12,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0033-D1-R1,Q0033,抖音第三方数据平台功能对比及实用推荐,https://www.douyin.com/video/7571395648705618801,https://www.douyin.com/video/7571395648705618801,https://www.douyin.com/video/7571395648705618801,other,2026-08-03T06:11:31.971Z,https://www.douyin.com/video/7571395648705618801,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7571395648705618801,工具推荐问题,工具推荐型,视频,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0033-D1-R1-13,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0033-D1-R1,Q0033,蝉妈妈和飞瓜数据口径对比，中小商家选哪个更合适?|直播|短视频_手机网易网,https://m.163.com/dy/article/L2CGUUP00556OFA0.html,https://m.163.com/dy/article/L2CGUUP00556OFA0.html,https://m.163.com/dy/article/L2CGUUP00556OFA0.html,other,2026-08-03T06:11:31.971Z,https://m.163.com/dy/article/L2CGUUP00556OFA0.html,163.com,新闻/门户/自媒体,媒体或自媒体平台,网易,否,否,,工具推荐问题,工具推荐型,图文/网页,推荐/对比/清单,直播运营,否,,,
CIT-R2-Q0033-D1-R1-14,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0033-D1-R1,Q0033,新手如何查看同行数据#知识分享 #涨知识 #自媒体运营 #知识科普 #干货分享,https://www.douyin.com/video/7666774459961836133,https://www.douyin.com/video/7666774459961836133,https://www.douyin.com/video/7666774459961836133,other,2026-08-03T06:11:31.971Z,https://www.douyin.com/video/7666774459961836133,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7666774459961836133,工具推荐问题,工具推荐型,视频,教程/操作指南,数据工具/分析,是,,,
CIT-R2-Q0033-D1-R1-15,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0033-D1-R1,Q0033,蝉妈妈收费标准透明吗?抖音电商数据工具如何杜绝隐形消费?_个人版_用户_运营,https://m.sohu.com/a/1040432010_122634602,https://m.sohu.com/a/1040432010_122634602,https://m.sohu.com/a/1040432010_122634602,other,2026-08-03T06:11:31.971Z,https://m.sohu.com/a/1040432010_122634602,sohu.com,新闻/门户/自媒体,媒体或自媒体平台,搜狐,否,否,,工具推荐问题,工具推荐型,图文/网页,教程/操作指南,数据工具/分析,是,蝉妈妈,sohu-chanmama,high
CIT-R2-Q0033-D1-R1-16,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0033-D1-R1,Q0033,抖音电商罗盘数据_抖音电商数据主屏入口_抖音电商罗盘数据官网,https://compass.jinritemai.com/,https://compass.jinritemai.com/,https://compass.jinritemai.com/,other,2026-08-03T06:11:31.971Z,https://compass.jinritemai.com/,jinritemai.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,工具推荐型,图文/网页,说明/其他,数据工具/分析,否,,,
CIT-R2-Q0033-D1-R1-17,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0033-D1-R1,Q0033,抖音指数 - 抖音官方出品的免费数据工具,https://cxgn.cn/14470.html,https://cxgn.cn/14470.html,https://cxgn.cn/14470.html,other,2026-08-03T06:11:31.971Z,https://cxgn.cn/14470.html,cxgn.cn,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,工具推荐型,图文/网页,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0033-D1-R1-18,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0033-D1-R1,Q0033,抖音电商罗盘最新最全介绍手册(达人版),https://school.jinritemai.com/doudian/web/article/113166,https://school.jinritemai.com/doudian/web/article/113166,https://school.jinritemai.com/doudian/web/article/113166,other,2026-08-03T06:11:31.971Z,https://school.jinritemai.com/doudian/web/article/113166,jinritemai.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,工具推荐型,图文/网页,教程/操作指南,达人/带货,是,,,
CIT-R2-Q0033-D1-R1-19,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0033-D1-R1,Q0033,选好AI工具，爆款文案任你选 #AI#AI人工智能#巨量算数#丁妍之,https://www.douyin.com/video/7652711048373357859,https://www.douyin.com/video/7652711048373357859,https://www.douyin.com/video/7652711048373357859,other,2026-08-03T06:11:31.971Z,https://www.douyin.com/video/7652711048373357859,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7652711048373357859,工具推荐问题,工具推荐型,视频,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0033-D1-R1-20,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0033-D1-R1,Q0033,"抖音指数-洞察趋势,解码内容",https://trendinsight.oceanengine.com/,https://trendinsight.oceanengine.com/,https://trendinsight.oceanengine.com/,other,2026-08-03T06:11:31.971Z,https://trendinsight.oceanengine.com/,oceanengine.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,工具推荐型,图文/网页,行业资讯/报告,综合运营/其他,否,,,
CIT-R2-Q0033-D1-R1-21,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0033-D1-R1,Q0033,【罗盘·经营】市场榜单APP升级，新增直播榜，精简市场排行模块!,https://school.jinritemai.com/doudian/web/article/aHwErRQoAtuA,https://school.jinritemai.com/doudian/web/article/aHwErRQoAtuA,https://school.jinritemai.com/doudian/web/article/aHwErRQoAtuA,other,2026-08-03T06:11:31.971Z,https://school.jinritemai.com/doudian/web/article/aHwErRQoAtuA,jinritemai.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,工具推荐型,图文/网页,说明/其他,直播运营,否,,,
CIT-R2-Q0037-D1-R1-01,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R1,Q0037,飞瓜数据-助力电商销量、营销声量双丰收-feigua.cn,https://feigua.cn/,https://feigua.cn/,https://feigua.cn/,feigua_official,2026-08-03T06:11:37.689Z,https://feigua.cn/,feigua.cn,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,竞品分析型,图文/网页,说明/其他,数据工具/分析,否,,,
CIT-R2-Q0037-D1-R1-02,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R1,Q0037,电商运营怎么查抖音直播带货达人数据与爆款选品?5个技巧用蝉妈妈数据分析平台实操指南_实时_品牌,https://m.sohu.com/a/1037959074_122634602,https://m.sohu.com/a/1037959074_122634602,https://m.sohu.com/a/1037959074_122634602,other,2026-08-03T06:11:37.689Z,https://m.sohu.com/a/1037959074_122634602,sohu.com,新闻/门户/自媒体,媒体或自媒体平台,搜狐,否,否,,工具推荐问题,竞品分析型,图文/网页,教程/操作指南,直播运营,是,蝉妈妈,sohu-chanmama,high
CIT-R2-Q0037-D1-R1-03,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R1,Q0037,如何高效获取抖音竞品商品数据？#抖音竞品#抖音竞品商品数据 #竞品分析,https://www.douyin.com/video/7644507508875615723,https://www.douyin.com/video/7644507508875615723,https://www.douyin.com/video/7644507508875615723,other,2026-08-03T06:11:37.689Z,https://www.douyin.com/video/7644507508875615723,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7644507508875615723,工具推荐问题,竞品分析型,视频,教程/操作指南,店铺/商品/商城,是,,,
CIT-R2-Q0037-D1-R1-04,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R1,Q0037,直播运营怎么实时监控竞品GMV？#监控竞品GMV #实时监控竞品 #竞品分析,https://www.douyin.com/video/7650401985732784262,https://www.douyin.com/video/7650401985732784262,https://www.douyin.com/video/7650401985732784262,other,2026-08-03T06:11:37.689Z,https://www.douyin.com/video/7650401985732784262,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7650401985732784262,工具推荐问题,竞品分析型,视频,教程/操作指南,直播运营,是,,,
CIT-R2-Q0037-D1-R1-05,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R1,Q0037,2026多账号抖音直播数据分析平台推荐 蝉妈妈千瓜矩阵通对比_矩阵通,https://matrix.newrank.cn/article/article-detail/9023eafac2a84c71,https://matrix.newrank.cn/article/article-detail/9023eafac2a84c71,https://matrix.newrank.cn/article/article-detail/9023eafac2a84c71,other,2026-08-03T06:11:37.689Z,https://matrix.newrank.cn/article/article-detail/9023eafac2a84c71,newrank.cn,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,竞品分析型,图文/网页,推荐/对比/清单,直播运营,否,,,
CIT-R2-Q0037-D1-R1-06,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R1,Q0037,直播运营如何实时监控竞品直播间 GMV?三步实操法实现分钟级数据洞察_妈妈_分析_流量,https://m.sohu.com/a/1034806812_122634602,https://m.sohu.com/a/1034806812_122634602,https://m.sohu.com/a/1034806812_122634602,other,2026-08-03T06:11:37.689Z,https://m.sohu.com/a/1034806812_122634602,sohu.com,新闻/门户/自媒体,媒体或自媒体平台,搜狐,否,否,,工具推荐问题,竞品分析型,图文/网页,教程/操作指南,直播运营,是,蝉妈妈,sohu-chanmama,high
CIT-R2-Q0037-D1-R1-07,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R1,Q0037,飞瓜数据 - 短视频直播电商全链路数据分析工具,https://deepnavi.cn/ai-new-media/fei-gua-shu-ju-1,https://deepnavi.cn/ai-new-media/fei-gua-shu-ju-1,https://deepnavi.cn/ai-new-media/fei-gua-shu-ju-1,other,2026-08-03T06:11:37.689Z,https://deepnavi.cn/ai-new-media/fei-gua-shu-ju-1,deepnavi.cn,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,竞品分析型,图文/网页,推荐/对比/清单,直播运营,否,,,
CIT-R2-Q0037-D1-R1-08,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R1,Q0037,2026年中国社交媒体追踪工具行业发展现状与市场占有率及排名研究分析报告 - 豆丁网,https://docin.com/touch_new/preview_new.do?id=4952236264,https://docin.com/touch_new/preview_new.do?id=4952236264,https://docin.com/touch_new/preview_new.do?id=4952236264,other,2026-08-03T06:11:37.689Z,https://docin.com/touch_new/preview_new.do?id=4952236264,docin.com,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,竞品分析型,图文/网页,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0037-D1-R1-09,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R1,Q0037,蝉妈妈 - 直播电商数据分析与内容运营工具,https://deepnavi.cn/ai-ecommerce/chan-ma-ma,https://deepnavi.cn/ai-ecommerce/chan-ma-ma,https://deepnavi.cn/ai-ecommerce/chan-ma-ma,other,2026-08-03T06:11:37.689Z,https://deepnavi.cn/ai-ecommerce/chan-ma-ma,deepnavi.cn,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,竞品分析型,图文/网页,推荐/对比/清单,直播运营,否,,,
CIT-R2-Q0037-D1-R1-10,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R1,Q0037,蝉妈妈和飞瓜数据口径对比，中小商家选哪个更合适?|直播|短视频_手机网易网,https://m.163.com/dy/article/L2CGUUP00556OFA0.html,https://m.163.com/dy/article/L2CGUUP00556OFA0.html,https://m.163.com/dy/article/L2CGUUP00556OFA0.html,other,2026-08-03T06:11:37.689Z,https://m.163.com/dy/article/L2CGUUP00556OFA0.html,163.com,新闻/门户/自媒体,媒体或自媒体平台,网易,否,否,,工具推荐问题,竞品分析型,图文/网页,推荐/对比/清单,直播运营,否,,,
CIT-R2-Q0037-D1-R1-11,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R1,Q0037,飞瓜数据抖音版与蝉妈妈抖音版优劣势比较_飞瓜抖音-CSDN博客,https://blog.csdn.net/lyxathena/article/details/143586363,https://blog.csdn.net/lyxathena/article/details/143586363,https://blog.csdn.net/lyxathena/article/details/143586363,other,2026-08-03T06:11:37.689Z,https://blog.csdn.net/lyxathena/article/details/143586363,csdn.net,社区/博客/问答,UGC/专业社区,外部平台,否,否,,工具推荐问题,竞品分析型,图文/网页,说明/其他,数据工具/分析,否,,,
CIT-R2-Q0037-D1-R1-12,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R1,Q0037,抖音电商数据就用「罗盘」，罗盘·经营「竞争分析」免费开放啦!,https://school.jinritemai.com/doudian/web/article/aHiLfa4fR62G,https://school.jinritemai.com/doudian/web/article/aHiLfa4fR62G,https://school.jinritemai.com/doudian/web/article/aHiLfa4fR62G,other,2026-08-03T06:11:37.689Z,https://school.jinritemai.com/doudian/web/article/aHiLfa4fR62G,jinritemai.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,竞品分析型,图文/网页,说明/其他,数据工具/分析,否,,,
CIT-R2-Q0037-D1-R1-13,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R1,Q0037,抖音数据查看平台有哪些?12大主流工具深度解析，选对平台事半功倍 | COONAV电商运营导航,https://coonav.com/36782.html,https://coonav.com/36782.html,https://coonav.com/36782.html,other,2026-08-03T06:11:37.689Z,https://coonav.com/36782.html,coonav.com,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,竞品分析型,图文/网页,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0037-D1-R1-14,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0037-D1-R1,Q0037,品牌运营怎么查抖音数据？#抖音数据 #抖音视频数据 #抖音直播数据 #蝉妈妈,https://www.douyin.com/video/7658132061988292166,https://www.douyin.com/video/7658132061988292166,https://www.douyin.com/video/7658132061988292166,other,2026-08-03T06:11:37.689Z,https://www.douyin.com/video/7658132061988292166,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7658132061988292166,工具推荐问题,竞品分析型,视频,教程/操作指南,直播运营,是,,,
